postcode,Suburb,State,lat,long
5090, Hope Valley, SA,,
4813, Townsville Milpo, QLD,,
4222, Griffith University, QLD,,
4002, City East, QLD,,
3940, Rosebud West, VIC,,
3920, Hmas Cerberus, VIC,,
3841, Gippsland MC, VIC,,
3762, Bylands, VIC,,
3761, St Andrews, VIC,,
3698, Tawonga South, VIC,,
3662, Puckapunyal, VIC,,
3554, Bendigo DC, VIC,,
3477, Avon Plains, VIC,,
3433, Monegeetta, VIC,,
3374, Great Western, VIC,,
3176, Scoresby BC, VIC,,
3110, Nunawading BC, VIC,,
2901, Tuggeranong DC, ACT,,
2891, Sydney Gateway Facility, NSW,,
2890, Australian Defence Forces, NSW,,
2796, Bathurst MC, NSW,,
2708, Albury Msc, NSW,,
2610, Canberra BC, ACT,,
2442, Kempsey Msc, NSW,,
2348, New England MC, NSW,,
2310, Hunter Region MC, NSW,,
2252, Central Coast MC, NSW,,
2174, Edmondson Park, NSW,,
2091, Hmas Penguin, NSW,,
2058, Northern Suburbs MC, NSW,,
2004, Alexandria MC, NSW,,
1902, Leightonfield MC, NSW,,
1900, Leightonfield MC, NSW,,
1851, Wetherill Park DC, NSW,,
1826, Lidcombe, NSW,,
1825, Lidcombe, NSW,,
1797, Penrith South DC, NSW,,
1781, Seven Hills MC, NSW,,
1701, Rydalmere BC, NSW,,
1699, Northern Suburbs MC, NSW,,
1698, Northern Suburbs MC, NSW,,
1697, Northern Suburbs MC, NSW,,
1696, Northern Suburbs MC, NSW,,
1695, Northern Suburbs MC, NSW,,
1694, Northern Suburbs MC, NSW,,
1693, Northern Suburbs MC, NSW,,
1692, Northern Suburbs MC, NSW,,
1691, Northern Suburbs MC, NSW,,
1690, Northern Suburbs MC, NSW,,
1670, North Ryde BC, NSW,,
1635, Hornsby Westfield, NSW,,
1611, Lane Cove DC, NSW,,
1610, Lane Cove DC, NSW,,
1608, Lane Cove DC, NSW,,
1602, Lane Cove DC, NSW,,
1560, Northbridge, NSW,,
1487, Kogarah, NSW,,
1485, Kogarah, NSW,,
1484, Kingsgrove DC, NSW,,
1481, Hurstville BC, NSW,,
1419, Southern Suburbs MC, NSW,,
1416, Southern Suburbs MC, NSW,,
1391, Ato Activity Statements, NSW,,
1350, Woollahra, NSW,,
1334, Eastern Suburbs MC, NSW,,
1333, Eastern Suburbs MC, NSW,,
1332, Eastern Suburbs MC, NSW,,
1331, Eastern Suburbs MC, NSW,,
1330, Eastern Suburbs MC, NSW,,
1329, Eastern Suburbs MC, NSW,,
1328, Eastern Suburbs MC, NSW,,
1327, Eastern Suburbs MC, NSW,,
1326, Eastern Suburbs MC, NSW,,
1325, Eastern Suburbs MC, NSW,,
1324, Eastern Suburbs MC, NSW,,
1323, Eastern Suburbs MC, NSW,,
1322, Eastern Suburbs MC, NSW,,
1321, Eastern Suburbs MC, NSW,,
1320, Eastern Suburbs MC, NSW,,
1319, Eastern Suburbs MC, NSW,,
1318, Eastern Suburbs MC, NSW,,
1317, Eastern Suburbs MC, NSW,,
1316, Eastern Suburbs MC, NSW,,
1315, Eastern Suburbs MC, NSW,,
1314, Eastern Suburbs MC, NSW,,
1313, Eastern Suburbs MC, NSW,,
1312, Eastern Suburbs MC, NSW,,
1311, Eastern Suburbs MC, NSW,,
909, Charles Darwin University, NT,,
885, Alyangula, NT,,
853, Tindal, NT,,
815, Charles Darwin University, NT,,
813, Sanderson, NT,,
